X,Y,Z
-5069,695,5010
1223,1076,581
-5481,64,5930
412,947,3124
-83,2035,-2511
-2493,-293,3484
-1594,-857,-360
-6308,-232,4903
-2421,-496,3399
232,906,3319
-1427,2548,557
-585,2103,-2994
-2519,-294,3506
-2535,-2098,3841
-6425,-184,4833
-2421,-496,3398
3806,328,-2557
265,893,3325
12,1942,-2235
-2519,-294,3506
-2968,-671,3683
-4182,1636,6103
3884,2800,-785
-5978,-255,5265
265,893,3325
-87,1987,-2345
-2565,-295,3541
-4989,2327,3610
-1908,1518,8993
156,1054,-929
-2954,-680,3772
-2394,240,3493
152,948,-1224
-1070,425,1893
147,-902,3331
205,849,3297
-84,1925,-2318
-2565,-295,3541
3916,2689,-443
1762,121,-4768
-2490,-1098,3906
-6562,-167,4736
-1521,-530,3268
-909,969,-698
-3390,2197,1228
264,-1063,3230
4789,-110,-3955
205,849,3297
-110,1958,-2362
-2544,-306,3524
-6572,-166,4742
-1521,-530,3268
4828,-201,-3991
221,880,3331
-147,1943,-2408
-3293,-399,4096
-6716,-152,4727
-1535,-524,3263
586,2150,-1394
-4185,1570,1395
-1137,603,3360
248,884,3354
-249,1965,-2519
-3293,-399,4096
409,2871,-388
-6651,-86,4590
-1539,-571,3278
706,1084,2333
180,1075,-1179
-514,2074,-2892
-4609,-659,6304
-6709,-90,4572
-1601,-569,3331
5351,1450,3738
582,996,2471
-517,2040,-2866
-4548,-760,6365
-7169,213,3365
-1713,-543,3422
591,2050,-1266
-3194,2095,1138
507,162,3220
592,1028,2531
-299,1914,-2594
141,1912,-1477
-7494,369,3014
-1741,-585,3430
-7611,414,2652
-1760,-590,3453
-5044,1856,5135
511,123,3211
627,989,2874
57,1737,-2277
-1811,-336,3511
-7452,338,2568
-1520,-612,3255
-6537,324,5566
-2014,2540,1360
420,8,3264
618,968,2968
51,1697,-2299
-3186,-449,4013
-6160,-316,4873
-1537,-645,3234
-6129,-2499,5504
-2077,2491,1346
443,-34,3243
618,968,2968
-67,1692,-2451
-3347,-510,4152
4040,2771,-610
708,38,-4335
-5608,-278,5012
-4950,-636,5801
-6289,-322,4876
-1522,-687,3140
154,1892,-1432
-6776,-175,4765
-1790,-794,3392
550,-150,3156
2284,2690,68
68,663,3649
-167,1711,-2568
-5034,-870,5671
4014,2743,-402
1086,478,-4524
-5349,-2063,5016
-6685,-215,4709
-1809,-793,3398
843,1071,2442
-195,1716,-2575
-5034,-870,5671
4001,2727,-296
519,340,-4160
-42,26,3606
-7190,144,3277
-1931,-792,3496
6273,2393,1787
679,946,2678
-348,1777,-2797
-1719,-436,3433
-1958,2523,1264
171,-139,3428
5503,966,4667
596,956,2714
-111,1663,-2375
-2408,-411,3406
4006,2640,-345
627,14,-4291
-5227,-819,5390
-4678,-732,5601
-6113,118,2120
-1559,-808,3263
-6774,420,5691
-1897,2558,1274
-47,-42,3601
1577,2686,59
5257,750,-3313
643,927,2708
-82,1675,-2442
-2435,-413,3412
-6174,1072,3509
-6736,-297,4569
-1702,-788,3329
-5739,-2242,5282
-5239,261,5987
1946,2629,518
663,928,2733
-484,1713,-2768
-2450,-412,3414
842,2747,306
-6709,-312,4563
-1920,-908,3454
5025,1458,3845
5417,-76,-3435
685,949,2793
-540,1722,-2857
-2486,-431,3433
-6682,-315,4497
-1848,-1077,3408
-6629,94,5378
-2037,2617,528
558,-167,3146
663,979,2867
-581,1747,-3016
-2500,-463,3445
-6674,-332,4492
-1848,-1220,3437
1004,1007,2850
-593,1482,-3122
-2464,-489,3426
1041,2443,480
-6491,-55,2299
-1889,302,3626
800,954,837
-683,1582,-2548
-2508,-495,3449
-4268,2193,4686
-6927,-475,4805
-2520,342,3587
5694,2989,-2679
5060,-412,-3395
595,858,969
-725,1588,-2589
-2514,-501,3479
-3951,2300,3847
-6879,-237,3247
-2524,325,3584
4617,2618,298
774,959,1067
-725,1588,-2589
-2491,-513,3440
-6725,-172,2512
-2623,301,3647
5380,2360,1674
832,974,1094
-707,1418,-2686
-2555,-527,3462
231,1458,-1108
-6560,-133,2346
-2293,156,3422
5246,1136,-3282
746,901,874
-872,1534,-2775
-2555,-527,3462
-3760,2268,43166000
-1060,1047,11413
163,1798,-1504
-3167,-347,4483
180,211,3477
-6596,-173,2327
-2415,241,3507
-76,940,-1539
-3214,1444,1229
-4769,-1958,6095
5146,866,-3509
928,906,783
-845,1473,-2837
-3060,-613,3872
-6322,-179,2417
-2451,227,3528
-520,822,-1093
-1663,2408,546
-110,952,3316
1011,884,776
-6931,-402,3181
-2451,227,3527
-142,827,-1477
-1663,2408,546
-13,902,3407
932,864,874
-515,1338,-2390
-4661,-1179,6202
177,1979,-1277
-6837,-426,3211
-2580,265,3614
552,427,-2015
-1668,2340,441
-33,913,3410
4949,1440,3911
1195,906,747
-787,1379,-2748
-4878,-1180,5916
-6801,-298,2490
-2616,229,3638
-1489,2346,499
-62,874,3521
5159,1199,-3401
1399,878,485
-5044,-1129,5764
-129,2051,-690
-6307,-646,4079
-49,162,3649
-262,924,3502
1261,885,669
-5008,-1117,5711
263,1031,-1781
-6869,-542,3234
-2621,160,3639
-594,2659,388
-262,924,3502
5446,731,-3427
1261,885,669
-2416,-579,3412
-6561,-340,2285
-21,86,3605
1196,2916,-1977
1289,874,787
-2431,-597,3424
-87,-160,3454
-5021,-1486,5741
299,2705,-519
334,-137,3314
147,-231,3436
-4422,331,5937
-99,1078,-1372
-6431,-718,2118
-2342,-49,3419
-6121,785,3821
-5899,-634,1715
-2287,-96,3361
954,2760,-87
-5980,-747,1745
-2424,-30,3445
1055,2322,489
-5912,-690,1759
-2469,-33,3505
2948,2807,-1031
-22,2617,1554
-5902,-692,1706
-2592,-17,3579
2993,2708,-215
578,1087,-4109
-5085,-1394,5576
-419,954,-1223
-5835,-676,1709
-2608,-83,3582
3074,2681,-121
1225,957,-4617
-5135,-530,5584
-389,889,-1170
-6962,-1250,3130
-1578,-128,3341
-6771,659,3738
-6974,-1257,3036
-1575,-127,3361
1415,2253,229
-6808,-1163,2364
-1520,-147,3314
3021,2964,-1712
172,708,-4127
-5116,-1496,5571
818,2799,-120
-6751,-1177,2222
-1520,-147,3314
3014,2879,-1564
1233,812,-4584
-5366,20,6208
486,2857,-665
-6751,-1177,2222
-1573,-173,3357
480,2869,-658
-6402,-1047,2092
-1593,-170,3359
3127,2699,-277
376,-249,3268
430,2870,-567
-6440,-1062,2037
-1614,-129,3381
3092,2693,-233
1227,636,-4620
61,-27,3521
446,2845,-583
-5994,-893,1721
-1626,-138,3393
1139,2246,458
-1681,-167,3435
3136,2722,-228
1007,530,-4581
-4768,-2179,6054
193,1413,-1239
-6907,-1328,3117
-1713,-179,3464
3140,2695,-222
1080,565,-4554
-5076,-1954,5576
-6941,-1375,3105
-1713,-179,3464
3154,2690,-152
1072,569,-4580
240,-895,3176
59,1481,-1585
-6932,-1352,2295
-1738,-181,3458
3094,2662,-67
337,372,-3973
399,-20,3233
94,1172,-1682
-6388,-1152,2047
-1737,-182,3492
-75,1067,-1367
-5944,-937,1727
-2284,-166,3373
319,316,-4008
-2354,-177,3472
-2514,-103,3527
-7490,-340,4568
-5874,585,3914
-2608,-123,3586
969,2681,384
-5874,585,3914
136,-221,3305
3192,2755,-345
750,421,-4328
-4993,-590,4812
966,2689,393
229,-238,3417
398,2831,-564
151,-231,3426
3169,2733,-273
343,221,-3975
304,815,3123
-6284,993,2971
112,-241,3375
3159,2702,-224
325,283,-4002
176,-326,3416
190,2863,-403
109,-249,3438
3159,2702,-224
330,260,-3995
-5425,-325,4996
-48,2815,-177
-6476,684,4489
109,-249,3438
3209,2726,-246
1222,325,-4665
-586,-687,3628
-89,2757,-346
-6107,854,2772
125,-254,3449
149,1850,-1463
-1,-199,3543
1140,1130,562
510,84,3207
43,50,3544
-346,2065,-2809
-4568,-240,6710
3145,2996,-2019
1231,141,-4641
-1343,377,3279
-477,1445,2129
-6232,732,2891
-1525,-204,3306
3163,2996,-2049
1225,52,-4680
-5603,326,5854
-1575,-195,3323
-6687,450,4545
-1518,-249,3288
-3768,2192,2968
-6773,610,3958
-1612,-194,3383
-984,894,-592
-6778,508,3946
-1595,-205,3354
3202,2968,-1841
-6782,542,3774
-1612,-222,3364
1149,-267,-4679
-686,-933,3502
-5665,877,4247
-6563,570,3460
-1612,-222,3364
3253,2770,-480
1133,-290,-4641
-2023,-909,3598
-6624,545,3754
-6900,706,3147
-1636,-200,3430
-6858,496,3751
-1614,-242,3372
985,2794,-183
-7133,592,3747
-1594,-254,3352
3318,2704,-182
910,-309,-4500
-5497,-2071,4986
553,2828,-634
-6901,777,2641
-1607,-251,3370
3318,2704,-182
1793,2498,-4867
-5464,-1918,4965
509,2804,-44
-1608,-251,3367
3265,2687,-153
-348,946,3422
325,2817,-386
-1626,-255,3367
3242,2680,-134
2630,1289,-3515
-348,946,3422
327,2852,-419
-6928,309,4236
-1664,-233,3419
281,2879,-497
-7131,537,3703
-1676,-200,3431
-50,-201,3587
4966,476,-3882
149,-296,3440
-470,1932,-2819
-4625,35,6513
3265,2663,-68
460,1096,-4034
-1214,484,3354
175,2830,-336
-6722,358,3586
-1737,-239,3480
3260,2664,-18
971,1111,-4292
480,124,3236
218,2844,-513
-7131,537,3541
-1794,-227,3517
3316,2661,-49
321,895,-3970
141,103,3484
102,2798,-288
-7072,525,3222
-1808,-203,3524
3318,2666,-46
1222,1122,-4452
-2228,27,3366
129,2751,471
-6859,493,3171
-1838,-218,3533
-273,2743,-286
-7042,653,2693
-1834,-266,3519
116,1778,-1489
-6960,686,2361
-1852,-215,3533
3321,2633,178
333,635,-3972
-5539,82,6122
-1105,2650,351
-6768,672,2203
-2266,-187,3364
181,1454,-1285
-6835,653,2038
-2278,-224,3363
2893,2646,147
230,-1037,3271
-192,1750,-2595
-4749,-605,6118
1265,817,-4519
-5306,-814,5270
7,1559,-1318
-6441,595,1812
-2554,-245,3524
330,-478,3223
-167,1703,-2558
-5004,-903,5784
-90,1331,-1379
134,-286,3304
-457,1586,1908
-6857,291,3718
170,-281,3446
-595,1080,2497
-7083,426,3162
157,-287,3418
3266,2904,-1674
-4637,-2145,6221
-6926,371,3104
122,-293,3419
3340,2791,-619
499,450,-4147
304,720,3340
3348,2790,-608
1251,551,-4605
-5067,311,6123
-7026,598,2287
-1508,-289,3304
3381,2789,-578
1241,511,-4660
-5348,265,6128
-6806,632,2071
-1500,-289,3291
3346,2751,-381
335,323,-3962
-5419,293,6062
-2299,194,3418
-6755,609,1980
-1535,-307,3312
3348,2717,-323
338,297,-3953
-5056,139,5695
-5508,217,6032
-6767,564,1831
-1667,-282,3423
3320,2683,-169
515,392,-4162
-5549,66,6018
-3311,-375,4129
-6493,528,1850
-1592,-330,3349
-6493,513,1859
-1690,-290,3412
3359,2688,-142
1246,405,-4644
-5836,-38,6004
-6765,158,3853
-1711,-298,3429
372,2843,-630
-7496,422,2982
-1747,-304,3469
3348,2675,-131
330,251,-3962
-5730,-1540,5195
765,2736,307
-7585,547,2658
-1808,-278,3514
3376,2674,-106
940,355,-4476
-38,830,3633
388,2835,-479
-7219,518,2536
-1808,-278,3512
3376,2674,-106
1220,354,-4673
-111,876,3705
202,2813,-391
-7324,460,2441
-1785,-331,3473
3391,2667,-76
1244,322,-4664
-1318,659,3320
1038,2255,507
-7389,492,2376
-1804,-326,3503
3402,2666,-74
343,127,-3952
-1318,659,3320
683,2652,823
-7381,483,2363
-2270,-302,3336
3402,2666,-74
1242,212,-4633
-1342,486,3364
491,2657,894
-6749,470,1819
-2249,-335,3350
3323,2667,-76
1248,209,-4653
393,247,3312
496,2661,847
-6825,474,1778
-2370,-281,3426
3346,2663,-62
1241,20,-4705
-1432,330,3245
13,2819,-208
-6590,432,1833
-1524,-391,3294
3350,2663,-50
1781,7,-4721
406,155,3312
-118,2813,-209
-6444,414,1723
-1599,-368,3354
3352,2650,-27
1109,-151,-4625
-4606,605,5304
101,2748,365
-6253,437,1592
-1666,-385,3406
3352,2650,-27
1242,-140,-4713
-5033,651,4995
59,2770,340
-6386,-176,4796
-1685,-362,3420
3398,2661,-64
1178,-288,-4692
-5498,245,6197
-47,2811,244
-1701,-366,3424
-246,2783,-162
-6467,-188,4818
-1683,-405,3414
3329,2656,22
-2121,157,-1944
-5185,-9,5809
137,1940,-1493
-6393,-246,4801
-1681,-411,3411
3337,2649,30
-11,1051,2166
-5391,-398,5026
159,1873,-1471
-6446,-198,4815
-1703,-418,3428
-53,2024,-1429
-6588,-121,4758
-1703,-418,3428
-465,2814,955
-6576,-111,4704
-1767,-368,3477
109,1812,-1477
-6609,-183,4725
-1777,-388,3479
3397,2641,88
191,1029,-1220
80,-812,3366
-996,2468,2278
-6660,-108,4564
-2456,-419,3418
2244,2961,-1912
-395,2610,826
-111,959,3274
-4619,-648,6398
-6715,-108,4548
-1509,-462,3277
2286,2965,-1933
-380,2618,847
-185,973,3282
5303,699,-3289
89,1119,2058
-499,604,1414
-4600,-666,6300
150,1166,-1688
-6743,-92,4528
-1567,-458,3314
-208,2620,801
-242,941,3387
-780,638,1630
-4619,-588,6304
3310,2860,-1637
152,-196,3439
-5494,-809,5181
-7396,124,3684
-1648,-503,3381
-1712,2163,330
-1144,1001,3324
5689,1265,3930
5320,662,-3386
962,743,1761
-1541,803,-2399
-4896,-971,5913
-129,1062,-1369
-7140,176,3283
-1765,-517,3464
2253,2982,-2028
-1740,2187,403
-1144,1001,3324
-1453,730,-2389
-4851,-1016,5934
3361,2842,-1412
-711,1046,2906
250,-990,3256
-348,959,-953
-7589,434,2713
-1832,-508,3491
-386,924,-1191
-7635,373,2657
-1830,-526,3487
3419,2765,-472
-2522,-855,3381
-5143,-1808,5583
-5956,1939,3920
-7577,349,2654
-2417,-507,3397
-1499,2213,469
-228,922,3549
5305,1019,4520
36,910,3529
-2838,-763,3720
-1050,924,-770
-6095,152,2121
-2420,-511,3415
3479,2756,-453
141,-273,3453
-65,910,3443
-1071,901,-657
-6471,374,1737
-1499,-555,3248
3476,2683,-130
157,-25,3450
-363,915,3459
-4888,680,5006
-6467,381,1701
-1541,-522,3309
3412,2656,-49
113,2731,-3416
537,165,3195
-2486,227,3599
-6437,382,1671
-1541,-522,3309
3426,2644,73
167,10,3446
-47,150,3643
-5686,328,6251
-6367,-257,4794
-1534,-533,3221
3426,2644,73
-3905,2265,4370
430,-141,3232
-6581,-202,4700
-1521,-563,3281
-6757,-254,4805
-1531,-571,3238
3447,2640,96
-728,1083,2538
-2267,44,3401
-7824,333,2753
-1532,-564,3264
-7812,358,2656
-1620,-531,3354
-4207,302,5977
-5641,315,5823
-6722,-419,4275
-6121,51,2191
-1663,-551,3386
1355,2265,233
-6697,-412,4502
-2427,-553,3398
3538,2644,-36
181,-110,3426
-5346,-22,6195
602,2857,-511
-6289,-346,4132
-1522,-599,3265
628,2829,-31
-6302,-360,4128
-1548,-649,3305
-6855,-166,3252
-1553,-658,3252
3525,2644,96
5526,1153,-2855
46,-682,3413
613,2752,188
-6923,-221,3201
-1698,-634,3409
613,2752,188
-6880,-116,2621
-1507,-728,3191
243,2833,-403
-6791,-42,2529
-1539,-719,3215
3563,2624,165
-5236,-983,5435
-1522,-880,3219
116,2826,-237
-6625,-100,2427
-1755,-792,3363
115,2786,-331
-6580,-82,2340
-1773,-791,3374
3489,2837,-1443
-3561,2193,4570
-5525,-1670,5073
-6554,-69,2325
-2585,-756,3488
-4693,-12,6571
-5972,2252,4085
610,1141,-4419
-4151,1351,6095
3556,2864,-1420
-3578,2298,3731
-1492,-1994,3061
-35,2776,-386
-6502,-89,2303
-1687,-808,3302
3511,2832,-1355
-3597,2310,3658
-437,997,3075
-60,2775,-339
-6210,-116,2241
-1796,-822,3377
3515,2831,-1365
-3834,2272,3965
233,794,3292
-60,2775,-339
-6909,-489,4784
-1867,-822,3429
-750,1365,1827
79,129,3536
94,942,3409
-4282,420,5896
3528,2837,-1368
-3471,2214,4408
-240,932,3509
-167,2710,-409
-6863,-183,2481
-2100,-805,3316
3513,2815,-1332
-3644,2233,4240
-256,919,3548
153,1912,-1449
-6675,-133,2394
124,-1030,3341
3551,2821,-1317
-3867,2289,3856
-965,360,3859
142,1887,-1517
-6586,-208,2310
-2509,-1501,3881
3646,2788,-743
-1492,-856,3227
498,-28,3205
112,1837,-1473
-6966,-402,3253
-1832,-1258,2899
3648,2775,-649
-771,599,1605
267,15,3376
-595,2622,1542
-7009,-446,3192
-2474,298,3548
3654,2767,-497
5710,2857,-3369
-5451,334,6075
-6638,-261,2425
-2602,287,3622
3601,2653,0
-5281,331,5580
-207,1682,1840
-6580,-250,2324
-2628,287,3648
-81,1261,-1386
-6200,-222,2205
-2271,158,3405
-34,1221,-1380
-6652,-356,2370
-2444,246,3527
3681,2630,153
18,-133,3268
-44,1225,-1376
-6652,-356,2370
-2444,246,3527
3680,2628,151
194,-42,3429
-86,1172,-1364
-6323,-402,2209
-2446,237,3517
3669,2624,173
-5441,120,5906
-78,1199,-1373
-6291,-394,2215
-2627,272,3646
-114,1168,-1370
-6257,-326,2219
-2414,116,3491
-3617,2295,3076
-5247,-695,5311
-790,983,-302
341,829,-3927
-265,969,3337
3635,2616,262
-2249,-74,3332
-142,1192,-1375
-6248,-326,2222
-2480,113,3533
-3783,2396,3298
-4862,-859,5935
-1048,928,-502
-312,964,3368
-81,1132,-1361
-6235,-340,2183
-2623,171,3636
-69,1097,-1361
-6221,-326,2174
-2653,106,3639
1527,3297,-4499
-6,-78,3569
-6747,-470,2378
-1520,29,3317
1785,1994,-4609
109,-122,3478
-6219,-416,2169
-2269,36,3364
78,-166,3499
-6219,-416,2169
-2269,35,3364
85,107,3538
-6202,-419,2161
-2256,3,3368
2404,3002,-2253
151,-353,3385
5332,2093,3732
5005,-222,-3786
-794,1026,2916
813,2283,-1829
-4644,-549,6337
3655,2803,-1231
121,-857,3417
-6588,636,3741
-6922,-714,3180
-2276,-8,3366
2301,3087,-2964
-1855,-439,3501
1776,2820,-682
5007,-228,-3671
-569,1040,2831
364,2649,1085
-4932,-881,5920
-6952,438,3644
-6755,-633,2593
-1521,-57,3349
-4126,2331,3726
-5609,305,5500
895,395,-4443
-47,71,3611
3757,2769,-511
-5503,-1804,5046
-5319,-57,5369
-6798,-635,2552
-2320,-48,3405
2095,3111,-3174
-3715,1030,1050
1798,2794,-663
4639,503,-1874
-541,1072,2490
-6992,-1655,3088
-2978,18,3994
-356,-31,3970
-6757,-643,2569
-2358,-52,3429
3724,2882,-1381
-533,1072,2521
-4636,-1316,6133
3736,2620,224
-6840,-673,2549
-2411,-19,3466
-2591,-66,3571
3754,2800,-1092
1244,658,-4578
153,896,2954
915,2733,470
-6832,-756,2536
-1508,-187,3261
-3848,2303,3836
-2021,-270,10038
-2977,123,4059
-367,-92,3950
3715,2797,-1079
-271,962,3346
892,2738,182
-6832,-756,2536
-1596,-133,3364
-3951,2263,3830
-4899,-721,5812
-3191,-138,4460
-2441,-136,3480
3774,2802,-1068
1306,360,-4574
-172,896,3577
806,2817,134
-6944,-798,2506
-1615,-163,3380
-4853,2168,4745
-2182,-2153,9441
-2442,-136,3477
3796,2775,-654
-220,928,3547
487,2846,-534
-6328,-616,2213
-1641,-155,3400
-2609,-153,3580
3856,2762,-595
827,53,-4512
-297,918,3603
431,2846,-620
-6456,-664,2157
-1705,-150,3429
3843,2768,-582
21,859,3693
961,2476,525
-6450,-663,2159
-1733,-159,3482
-2448,-220,3455
3818,2769,-445
-1144,873,3350
152,2803,-475
-6846,-832,2519
-1734,-159,3480
-1998,-1601,3514
-2155,2327,3371
3811,2759,-451
-1211,662,3364
1010,2304,512
-6846,-832,2519
-1752,-156,3498
-4798,2189,4825
-5423,337,5995
-2443,117,3514
3810,2834,-1214
-1417,675,3337
703,2670,810
-6780,-835,2518
-1756,-163,3499
-5709,348,5602
-3097,63,4655
-584,220,3769
3796,2789,-1119
-1126,488,3360
53,2780,-393
-6441,-789,2109
-1756,-163,3499
101,2784,-476
-5913,-661,1748
-2272,-108,3369
-3177,2362,3593
-5565,394,5355
-2271,-101,3375
3913,2778,-784
-2207,461,3397
313,2739,500
-5898,-651,1692
-2301,-180,3387
-7,2789,-362
-6909,-1050,3130
-2354,-185,3408
52,2661,-425
-6950,-947,2467
-2511,-114,3508
-62,2666,1206
-6921,-1130,3146
-1508,-234,3306
3942,2737,-317
457,-78,3219
-6962,-1154,3141
-1581,-201,3344
3957,2715,-260
458,-131,3224
-51,2061,-1402
-6872,-1167,3041
-1581,-202,3348
3960,2719,-258
423,-80,3238
135,1878,-1530
-6790,-1065,2491
-1605,-198,3368
-3249,2348,3842
-4542,391,5510
703,642,-2175
-3201,-401,4423
-536,100,3792
14,2565,1765
-6790,-1065,2491
-1611,-202,3374
-3217,-854,3996
-2613,-33,3601
3971,2781,-732
222,1763,-1491
-6997,-1146,2450
-1612,-216,3372
-3217,-854,3996
12,61,3565
3985,2802,-710
-79,-72,3612
111,1761,-1507
-6445,-979,2103
-1640,-210,3381
-347,22,3972
4004,2801,-665
-2595,27,3533
117,1758,-1520
-6445,-979,2103
-1652,-229,3411
4003,2778,-659
-2595,27,3533
-420,2587,1679
-6902,-1251,3129
-1670,-228,3425
4018,2770,-559
-5381,120,6204
253,1524,-1774
-6909,-1287,3123
-1747,-253,3487
-822,1014,-348
-64,-88,3609
4035,2775,-571
-5556,209,5733
253,1524,-1774
-6664,-1066,2279
-1757,-269,3481
-73,-87,3603
4074,2759,-455
-5498,202,5665
-1073,2561,1899
-6664,-1066,2279
-1825,-191,3489
-4710,2139,5279
-5570,294,5476
-2280,-113,3374
4015,2748,-389
-5539,246,5555
-6632,-1113,2262
-2277,-198,3367
-4710,2139,5279
-5657,255,5307
38,-130,3533
157,1427,-1549
-6636,-1115,2261
-2284,-203,3372
-2801,2355,3850
-4607,296,6246
-37,-186,3573
157,1427,-1549
-6353,-991,2076
-2297,-242,3363
-1697,-167,3448
4005,2702,-176
47,-268,3506
-62,1335,-1386
-6390,-1026,2060
-2341,-247,3404
-1686,-169,3438
4050,2688,-188
-5328,60,6101
-132,1296,-1378
-6070,-918,1828
-2390,-204,3435
4146,2533,768
48,2236,-3387
375,-364,3202
-59,1134,-1354
-2379,-262,3421
-1600,-218,3366
-61,1108,-1358
-6531,-1291,3588
-2587,-192,3564
-4224,1706,6032
-60,1107,-1358
-6556,-1314,3605
138,-281,3318
-4209,1010,6041
4091,2783,-1008
1213,1293,-2164
-5578,-194,5011
-116,1152,-1371
-6556,-1314,3605
128,-284,3346
-874,1064,-275
-4198,953,6054
-103,1105,-1369
-6956,-1431,3096
131,-294,3307
-916,1042,-259
-4198,953,6054
4133,2765,-664
1068,794,-2311
361,-417,3204
0,1024,2082
-6820,-1336,2453
156,-321,3416
-4575,2084,5718
-5294,52,6342
-167,999,3311
-7,1144,2033
-6432,-1141,2107
156,-321,3416
4197,2671,-161
1103,1592,-2254
126,-730,3368
-67,1054,-1362
98,-287,3484
19,182,3598
98,986,2259
-6525,1017,3097
-1640,-273,3378
-3548,2090,5343
-4516,186,6295
303,356,-2030
18,183,3598
4303,2523,1020
54,2432,-3459
-5399,-897,5009
-3849,2009,3350
-5948,797,2779
-1655,-273,3408
4092,3132,-3318
-122,2013,-3207
280,-936,3353
-4990,1898,5166
-6101,641,3527
-1653,-298,3405
332,307,-1988
-50,177,3654
1114,788,-2351
187,-905,3301
-5616,2211,4865
-6111,674,3491
-1668,-300,3425
-3519,1973,6632
-4045,258,6230
